ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,daily_high_freq,daily_high_freq_lower,daily_high_freq_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,hour,hour_lower,hour_upper,is_weekend,is_weekend_lower,is_weekend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,storm_outage,storm_outage_lower,storm_outage_upper,weekly,weekly_lower,weekly_upper,weekly_high_freq,weekly_high_freq_lower,weekly_high_freq_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1995-08-23 00:50:00,2200008.660962414,168287.76472112135,3077655.887339037,2200008.660962414,2200008.660962414,-0.07904190020268631,-0.07904190020268631,-0.07904190020268631,-0.07850587342353435,-0.07850587342353435,-0.07850587342353435,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.05227837855229694,0.05227837855229694,0.05227837855229694,0.0,0.0,0.0,0.01810950810700676,0.01810950810700676,0.01810950810700676,0.0,0.0,0.0,-0.2653358966897588,-0.2653358966897588,-0.2653358966897588,0.0,0.0,0.0,0.008472724610450186,0.008472724610450186,0.008472724610450186,-0.1685392262262852,-0.1685392262262852,-0.1685392262262852,0.0,0.0,0.0,1616267.3901807163
1995-08-23 00:55:00,2199818.1933905194,115810.30944769342,3052959.0045267246,2199818.1933905194,2199818.1933905194,-0.08280078861347462,-0.08280078861347462,-0.08280078861347462,-0.0820994238709435,-0.0820994238709435,-0.0820994238709435,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.05227837855229694,0.05227837855229694,0.05227837855229694,0.0,0.0,0.0,0.01810950810700676,0.01810950810700676,0.01810950810700676,0.0,0.0,0.0,-0.27468146126714355,-0.27468146126714355,-0.27468146126714355,0.0,0.0,0.0,0.008415272451969262,0.008415272451969262,0.008415272451969262,-0.1704748997869915,-0.1704748997869915,-0.1704748997869915,0.0,0.0,0.0,1595568.9175079637
1995-08-23 01:00:00,2199627.7258186243,93674.15846297427,3039946.097494877,2199627.7258186243,2199627.7258186243,-0.08656862287079718,-0.08656862287079718,-0.08656862287079718,-0.10438922348588989,-0.10438922348588989,-0.10438922348588989,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.3042471606353746,-0.3042471606353746,-0.3042471606353746,0.0,0.0,0.0,0.008359946362439228,0.008359946362439228,0.008359946362439228,-0.17235289935803177,-0.17235289935803177,-0.17235289935803177,0.0,0.0,0.0,1530397.2357834615
1995-08-23 01:05:00,2199437.25824673,-99070.77021315151,2947652.5316759534,2199437.25824673,2199437.25824673,-0.09033851063399449,-0.09033851063399449,-0.09033851063399449,-0.13797967009348247,-0.13797967009348247,-0.13797967009348247,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.3434800601522929,-0.3434800601522929,-0.3434800601522929,0.0,0.0,0.0,0.008306752907251991,0.008306752907251991,0.008306752907251991,-0.17417227104897284,-0.17417227104897284,-0.17417227104897284,0.0,0.0,0.0,1443974.416482949
1995-08-23 01:10:00,2199246.7906748354,-94847.46471912487,2754330.5688385726,2199246.7906748354,2199246.7906748354,-0.09410407659640604,-0.09410407659640604,-0.09410407659640604,-0.16032495561959376,-0.16032495561959376,-0.16032495561959376,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.3714017082074691,-0.3714017082074691,-0.3714017082074691,0.0,0.0,0.0,0.008255698579719447,0.008255698579719447,0.008255698579719447,-0.1759320132880937,-0.1759320132880937,-0.1759320132880937,0.0,0.0,0.0,1382442.7758484073
1995-08-23 01:15:00,2199056.3231029403,-13441.614093044202,2882616.090833925,2199056.3231029403,2199056.3231029403,-0.09785948248111703,-0.09785948248111703,-0.09785948248111703,-0.15232352478689812,-0.15232352478689812,-0.15232352478689812,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.3689036603255214,-0.3689036603255214,-0.3689036603255214,0.0,0.0,0.0,0.008206789800648614,0.008206789800648614,0.008206789800648614,-0.1776310815750599,-0.1776310815750599,-0.1776310815750599,0.0,0.0,0.0,1387816.3962482833
1995-08-23 01:20:00,2198865.8555310457,-70254.52932821281,2992026.562366055,2198865.8555310457,2198865.8555310457,-0.10159944011296437,-0.10159944011296437,-0.10159944011296437,-0.11579764548632497,-0.11579764548632497,-0.11579764548632497,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.3378018073511575,-0.3378018073511575,-0.3378018073511575,0.0,0.0,0.0,0.008160032918637176,0.008160032918637176,0.008160032918637176,-0.17926839338741027,-0.17926839338741027,-0.17926839338741027,0.0,0.0,0.0,1456084.9954099092
1995-08-23 01:25:00,2198675.38795915,125215.77545707897,3170125.14687237,2198675.38795915,2198675.38795915,-0.1053192175992958,-0.1053192175992958,-0.1053192175992958,-0.07344309310094894,-0.07344309310094894,-0.07344309310094894,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.30078607101233207,-0.30078607101233207,-0.30078607101233207,0.0,0.0,0.0,0.008115434209598182,0.008115434209598182,0.008115434209598182,-0.18084283323859054,-0.18084283323859054,-0.18084283323859054,0.0,0.0,0.0,1537344.4565834026
1995-08-23 01:30:00,2198484.9203872555,171953.16965492745,3048781.179541944,2198484.9203872555,2198484.9203872555,-0.10901463861611413,-0.10901463861611413,-0.10901463861611413,-0.05056752047504972,-0.05056752047504972,-0.05056752047504972,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.2831587783548616,-0.2831587783548616,-0.2831587783548616,0.0,0.0,0.0,0.008072999877179902,0.008072999877179902,0.008072999877179902,-0.18235325785778267,-0.18235325785778267,-0.18235325785778267,0.0,0.0,0.0,1575964.616098815
1995-08-23 01:35:00,2198294.4528153604,40818.97774648342,2933913.555608039,2198294.4528153604,2198294.4528153604,-0.11268207494856791,-0.11268207494856791,-0.11268207494856791,-0.054852315611012475,-0.054852315611012475,-0.054852315611012475,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.2925965172223578,-0.2925965172223578,-0.2925965172223578,0.0,0.0,0.0,0.008032736052200711,0.008032736052200711,0.008032736052200711,-0.18379850143188314,-0.18379850143188314,-0.18379850143188314,0.0,0.0,0.0,1555081.1520923572
1995-08-23 01:40:00,2198103.9852434658,128802.95627408165,2851348.273963033,2198103.9852434658,2198103.9852434658,-0.11631843243944509,-0.11631843243944509,-0.11631843243944509,-0.07229363086136559,-0.07229363086136559,-0.07229363086136559,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.31509115672104065,-0.31509115672104065,-0.31509115672104065,0.0,0.0,0.0,0.00799464879294483,0.00799464879294483,0.00799464879294483,-0.18517738093007993,-0.18517738093007993,-0.18517738093007993,0.0,0.0,0.0,1505500.857939973
1995-08-23 01:45:00,2197913.517671571,29403.43505149416,3036215.4402317675,2197913.517671571,2197913.517671571,-0.11992113057675,-0.11992113057675,-0.11992113057675,-0.08235625543061252,-0.08235625543061252,-0.08235625543061252,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.33010370463846983,-0.33010370463846983,-0.33010370463846983,0.0,0.0,0.0,0.007958744084908317,0.007958744084908317,0.007958744084908317,-0.18648870143292062,-0.18648870143292062,-0.18648870143292062,0.0,0.0,0.0,1472374.1230132147
1995-08-23 01:50:00,2197723.050099676,-114972.88006421961,2821990.4669814436,2197723.050099676,2197723.050099676,-0.12348807600276271,-0.12348807600276271,-0.12348807600276271,-0.07755331741560602,-0.07755331741560602,-0.07755331741560602,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.33014398835320125,-0.33014398835320125,-0.33014398835320125,0.0,0.0,0.0,0.007925027840737984,0.007925027840737984,0.007925027840737984,-0.18773126149247546,-0.18773126149247546,-0.18773126149247546,0.0,0.0,0.0,1472157.9970440066
1995-08-23 01:55:00,2197532.582527782,35165.82847975112,2993142.566977943,2197532.582527782,2197532.582527782,-0.12701763028036298,-0.12701763028036298,-0.12701763028036298,-0.06911238942085927,-0.06911238942085927,-0.06911238942085927,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.050703638716905045,0.050703638716905045,0.050703638716905045,0.0,0.0,0.0,0.01653476827161487,0.01653476827161487,0.01653476827161487,0.0,0.0,0.0,-0.32643673350981867,-0.32643673350981867,-0.32643673350981867,0.0,0.0,0.0,0.007893505900159586,0.007893505900159586,0.007893505900159586,-0.18890385842566101,-0.18890385842566101,-0.18890385842566101,0.0,0.0,0.0,1480177.2245060168
1995-08-23 02:00:00,2197342.114955887,73702.11422290433,3037054.8500779793,2197342.114955887,2197342.114955887,-0.1305085723355835,-0.1305085723355835,-0.1305085723355835,-0.07425309838391413,-0.07425309838391413,-0.07425309838391413,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.3377738813960607,-0.3377738813960607,-0.3377738813960607,0.0,0.0,0.0,0.007864184030073641,0.007864184030073641,0.007864184030073641,-0.19000529358814985,-0.19000529358814985,-0.19000529358814985,0.0,0.0,0.0,1455137.3400322082
1995-08-23 02:05:00,2197151.647383992,-115434.21077492529,2833235.690825779,2197151.647383992,2197151.647383992,-0.13396005597136149,-0.13396005597136149,-0.13396005597136149,-0.09825108434154671,-0.09825108434154671,-0.09825108434154671,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.3662795510427145,-0.3662795510427145,-0.3662795510427145,0.0,0.0,0.0,0.007837067924190925,0.007837067924190925,0.007837067924190925,-0.19103437753551042,-0.19103437753551042,-0.19103437753551042,0.0,0.0,0.0,1392379.928407423
1995-08-23 02:10:00,2196961.1798120975,-68390.68329171346,2799227.056000242,2196961.1798120975,2196961.1798120975,-0.13737156298532144,-0.13737156298532144,-0.13737156298532144,-0.12889680235008052,-0.12889680235008052,-0.12889680235008052,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.4013172383629626,-0.4013172383629626,-0.4013172383629626,0.0,0.0,0.0,0.007812163203110236,0.007812163203110236,0.007812163203110236,-0.19198993511218396,-0.19198993511218396,-0.19198993511218396,0.0,0.0,0.0,1315282.7863392704
1995-08-23 02:15:00,2196770.7122402024,-186324.48234259163,2707966.050120203,2196770.7122402024,2196770.7122402024,-0.14074285236278739,-0.14074285236278739,-0.14074285236278739,-0.14832650791552654,-0.14832650791552654,-0.14832650791552654,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.42502179634016346,-0.42502179634016346,-0.42502179634016346,0.0,0.0,0.0,0.007789475414363375,0.007789475414363375,0.007789475414363375,-0.19287081035772594,-0.19287081035772594,-0.19287081035772594,0.0,0.0,0.0,1263095.2779764112
1995-08-23 02:20:00,2196580.2446683077,-208146.10958469013,2709630.360229182,2196580.2446683077,2196580.2446683077,-0.14407390615606638,-0.14407390615606638,-0.14407390615606638,-0.15023027448378898,-0.15023027448378898,-0.15023027448378898,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.43108214303029135,-0.43108214303029135,-0.43108214303029135,0.0,0.0,0.0,0.007769010032081023,0.007769010032081023,0.007769010032081023,-0.19367587130403016,-0.19367587130403016,-0.19367587130403016,0.0,0.0,0.0,1249673.7254586918
1995-08-23 02:25:00,2196389.777096413,-293439.614845506,2807607.7721994803,2196389.777096413,2196389.777096413,-0.14736487258716757,-0.14736487258716757,-0.14736487258716757,-0.14563723440746235,-0.14563723440746235,-0.14563723440746235,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.4305264502036953,-0.4305264502036953,-0.4305264502036953,0.0,0.0,0.0,0.0077507724570530815,0.0077507724570530815,0.0077507724570530815,-0.19440401454763154,-0.19440401454763154,-0.19440401454763154,0.0,0.0,0.0,1250785.8830994088
1995-08-23 02:30:00,2196199.309524518,-201323.32424464918,2733833.032665783,2196199.309524518,2196199.309524518,-0.15061600703194422,-0.15061600703194422,-0.15061600703194422,-0.15201995212276653,-0.15201995212276653,-0.15201995212276653,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.4408264619040624,-0.4408264619040624,-0.4408264619040624,0.0,0.0,0.0,0.007734768016773013,0.007734768016773013,0.007734768016773013,-0.19505416964763778,-0.19505416964763778,-0.19505416964763778,0.0,0.0,0.0,1228056.53827068
1995-08-23 02:35:00,2196008.841952624,-233433.74506418005,2706133.039594589,2196008.841952624,2196008.841952624,-0.15382761148538668,-0.15382761148538668,-0.15382761148538668,-0.17658687214468183,-0.17658687214468183,-0.17658687214468183,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.46918988605917633,-0.46918988605917633,-0.46918988605917633,0.0,0.0,0.0,0.007721001965047651,0.007721001965047651,0.007721001965047651,-0.19562530327566865,-0.19562530327566865,-0.19562530327566865,0.0,0.0,0.0,1165663.7036119285
1995-08-23 02:40:00,2195818.374380729,-337247.953780401,2550427.268613968,2195818.374380729,2195818.374380729,-0.15699997316426315,-0.15699997316426315,-0.15699997316426315,-0.20966137198061555,-0.20966137198061555,-0.20966137198061555,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.505939389910906,-0.505939389910906,-0.505939389910906,0.0,0.0,0.0,0.0077094794822278444,0.0077094794822278444,0.0077094794822278444,-0.19611642312976835,-0.19611642312976835,-0.19611642312976835,0.0,0.0,0.0,1084867.3656913857
1995-08-23 02:45:00,2195627.906808834,-489596.00834681175,2509450.950285634,2195627.906808834,2195627.906808834,-0.1601333029216431,-0.1601333029216431,-0.1601333029216431,-0.23371712935176642,-0.23371712935176642,-0.23371712935176642,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.5335479092917035,-0.5335479092917035,-0.5335479092917035,0.0,0.0,0.0,0.007700205674971306,0.007700205674971306,0.007700205674971306,-0.19652658157477834,-0.19652658157477834,-0.19652658157477834,0.0,0.0,0.0,1024155.2275484615
1995-08-23 02:50:00,2195437.4392369394,-501218.3940795504,2531937.7885029516,2195437.4392369394,2195437.4392369394,-0.1632276740936101,-0.1632276740936101,-0.1632276740936101,-0.23867728217678763,-0.23867728217678763,-0.23867728217678763,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.541937750822532,-0.541937750822532,-0.541937750822532,0.0,0.0,0.0,0.007693185576213025,0.007693185576213025,0.007693185576213025,-0.19685487900986032,-0.19685487900986032,-0.19685487900986032,0.0,0.0,0.0,1005647.0113452931
1995-08-23 02:55:00,2195246.9716650443,-403753.2273134539,2440719.235601124,2195246.9716650443,2195246.9716650443,-0.1662829624778176,-0.1662829624778176,-0.1662829624778176,-0.22903765829828668,-0.22903765829828668,-0.22903765829828668,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.04912889888151315,0.04912889888151315,0.04912889888151315,0.0,0.0,0.0,0.014960028436222976,0.014960028436222976,0.014960028436222976,0.0,0.0,0.0,-0.5356037646794459,-0.5356037646794459,-0.5356037646794459,0.0,0.0,0.0,0.0076884241449960596,0.0076884241449960596,0.0076884241449960596,-0.19710046692985092,-0.19710046692985092,-0.19710046692985092,0.0,0.0,0.0,1019464.4292400936
1995-08-23 03:00:00,2195056.5040931497,-404335.10327294416,2516457.732594433,2195056.5040931497,2195056.5040931497,-0.16929878804486503,-0.16929878804486503,-0.16929878804486503,-0.21733409262614542,-0.21733409262614542,-0.21733409262614542,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.047554159046121265,0.047554159046121265,0.047554159046121265,0.0,0.0,0.0,0.013385288600831087,0.013385288600831087,0.013385288600831087,0.0,0.0,0.0,-0.5286553460416901,-0.5286553460416901,-0.5286553460416901,0.0,0.0,0.0,0.007685926266528942,0.007685926266528942,0.007685926266528942,-0.19726255068332996,-0.19726255068332996,-0.19726255068332996,0.0,0.0,0.0,1034628.1483407231
1995-08-23 03:05:00,2194866.036521255,-374933.1137243053,2578106.40248716,2194866.036521255,2194866.036521255,-0.17227445906168876,-0.17227445906168876,-0.17227445906168876,-0.21177850652614663,-0.21177850652614663,-0.21177850652614663,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.047554159046121265,0.047554159046121265,0.047554159046121265,0.0,0.0,0.0,0.013385288600831087,0.013385288600831087,0.013385288600831087,0.0,0.0,0.0,-0.5261535016745664,-0.5261535016745664,-0.5261535016745664,0.0,0.0,0.0,0.007685696752029666,0.007685696752029666,0.007685696752029666,-0.19734039188488195,-0.19734039188488195,-0.19734039188488195,0.0,0.0,0.0,1040029.58569902
1995-08-23 03:10:00,2194675.56894936,-484422.99342116667,2491386.6234084126,2194675.56894936,2194675.56894936,-0.17520891919545833,-0.17520891919545833,-0.17520891919545833,-0.21041138386243202,-0.21041138386243202,-0.21041138386243202,0.03416887044529018,0.03416887044529018,0.03416887044529018,0.047554159046121265,0.047554159046121265,0.047554159046121265,0.0,0.0,0.0,0.013385288600831087,0.013385288600831087,0.013385288600831087,0.0,0.0,0.0,-0.5277117142060168,-0.5277117142060168,-0.5277117142060168,0.0,0.0,0.0,0.007687740338622351,0.007687740338622351,0.007687740338622351,-0.19733331053286998,-0.19733331053286998,-0.19733331053286998,0.0,0.0,0.0,1036519.562333028
