ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily_pattern,daily_pattern_lower,daily_pattern_upper,day_of_week,day_of_week_lower,day_of_week_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holidays,holidays_lower,holidays_upper,hour,hour_lower,hour_upper,is_weekend,is_weekend_lower,is_weekend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,storm_outage,storm_outage_lower,storm_outage_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1995-07-01 05:00:00,15113272.336071452,-950302.1396700366,7075381.833883258,15113272.336071452,15113272.336071452,-0.574120878936772,-0.574120878936772,-0.574120878936772,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22149549442098354,-0.22149549442098354,-0.22149549442098354,0.0,0.0,0.0,0.00955170032362843,0.00955170032362843,0.00955170032362843,-0.223451,-0.223451,-0.223451,-0.7956163733577556,-0.7956163733577556,-0.7956163733577556,0.0,0.0,0.0,0.0,0.0,0.0,3088905.4104781887
1995-07-01 05:15:00,15119786.842403024,-1130310.6348453858,7445515.162940544,15119786.842403024,15119786.842403024,-0.5611059632962424,-0.5611059632962424,-0.5611059632962424,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22149549442098354,-0.22149549442098354,-0.22149549442098354,0.0,0.0,0.0,0.00955170032362843,0.00955170032362843,0.00955170032362843,-0.223451,-0.223451,-0.223451,-0.7826014577172259,-0.7826014577172259,-0.7826014577172259,0.0,0.0,0.0,0.0,0.0,0.0,3287019.6191646857
1995-07-01 05:30:00,15126301.348734597,-599691.9349604311,7679849.149562006,15126301.348734597,15126301.348734597,-0.5526205722422549,-0.5526205722422549,-0.5526205722422549,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22149549442098354,-0.22149549442098354,-0.22149549442098354,0.0,0.0,0.0,0.00955170032362843,0.00955170032362843,0.00955170032362843,-0.223451,-0.223451,-0.223451,-0.7741160666632385,-0.7741160666632385,-0.7741160666632385,0.0,0.0,0.0,0.0,0.0,0.0,3416788.445489331
1995-07-01 05:45:00,15132815.85506617,-989888.0095434738,8038047.407006416,15132815.85506617,15132815.85506617,-0.5509081029242137,-0.5509081029242137,-0.5509081029242137,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22149549442098354,-0.22149549442098354,-0.22149549442098354,0.0,0.0,0.0,0.00955170032362843,0.00955170032362843,0.00955170032362843,-0.223451,-0.223451,-0.223451,-0.7724035973451973,-0.7724035973451973,-0.7724035973451973,0.0,0.0,0.0,0.0,0.0,0.0,3444174.4506506235
1995-07-01 06:00:00,15139330.361397743,-665152.5691243521,8045058.335193735,15139330.361397743,15139330.361397743,-0.5476437379997127,-0.5476437379997127,-0.5476437379997127,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22296498677846482,-0.22296498677846482,-0.22296498677846482,0.0,0.0,0.0,0.008082207966147132,0.008082207966147132,0.008082207966147132,-0.223451,-0.223451,-0.223451,-0.7706087247781775,-0.7706087247781775,-0.7706087247781775,0.0,0.0,0.0,0.0,0.0,0.0,3472830.2976054824
1995-07-01 06:15:00,15145844.867729316,-714080.578441162,7921735.721215511,15145844.867729316,15145844.867729316,-0.5425009257278232,-0.5425009257278232,-0.5425009257278232,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22296498677846482,-0.22296498677846482,-0.22296498677846482,0.0,0.0,0.0,0.008082207966147132,0.008082207966147132,0.008082207966147132,-0.223451,-0.223451,-0.223451,-0.765465912506288,-0.765465912506288,-0.765465912506288,0.0,0.0,0.0,0.0,0.0,0.0,3552216.9053742155
1995-07-01 06:30:00,15152359.374060886,-451042.1390730416,8070925.237354704,15152359.374060886,15152359.374060886,-0.5329312742479402,-0.5329312742479402,-0.5329312742479402,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22296498677846482,-0.22296498677846482,-0.22296498677846482,0.0,0.0,0.0,0.008082207966147132,0.008082207966147132,0.008082207966147132,-0.223451,-0.223451,-0.223451,-0.7558962610264051,-0.7558962610264051,-0.7558962610264051,0.0,0.0,0.0,0.0,0.0,0.0,3698747.577479863
1995-07-01 06:45:00,15158873.88039246,-76427.46455709355,8660288.964751244,15158873.88039246,15158873.88039246,-0.5011039949929097,-0.5011039949929097,-0.5011039949929097,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22296498677846482,-0.22296498677846482,-0.22296498677846482,0.0,0.0,0.0,0.008082207966147132,0.008082207966147132,0.008082207966147132,-0.223451,-0.223451,-0.223451,-0.7240689817713746,-0.7240689817713746,-0.7240689817713746,0.0,0.0,0.0,0.0,0.0,0.0,4182803.5050160056
1995-07-01 07:00:00,15165388.386724032,643611.4078195634,9309930.759367611,15165388.386724032,15165388.386724032,-0.43517421626541447,-0.43517421626541447,-0.43517421626541447,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22443447913594614,-0.22443447913594614,-0.22443447913594614,0.0,0.0,0.0,0.0066127156086658355,0.0066127156086658355,0.0066127156086658355,-0.223451,-0.223451,-0.223451,-0.6596086954013606,-0.6596086954013606,-0.6596086954013606,0.0,0.0,0.0,0.0,0.0,0.0,5162166.337702049
1995-07-01 07:15:00,15171902.893055605,2160494.3184882295,10487575.946366938,15171902.893055605,15171902.893055605,-0.35175784161590895,-0.35175784161590895,-0.35175784161590895,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22443447913594614,-0.22443447913594614,-0.22443447913594614,0.0,0.0,0.0,0.0066127156086658355,0.0066127156086658355,0.0066127156086658355,-0.223451,-0.223451,-0.223451,-0.576192320751855,-0.576192320751855,-0.576192320751855,0.0,0.0,0.0,0.0,0.0,0.0,6429968.954884113
1995-07-01 07:30:00,15178417.399387179,3214329.485171614,11964841.885733072,15178417.399387179,15178417.399387179,-0.2767373327051882,-0.2767373327051882,-0.2767373327051882,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22443447913594614,-0.22443447913594614,-0.22443447913594614,0.0,0.0,0.0,0.0066127156086658355,0.0066127156086658355,0.0066127156086658355,-0.223451,-0.223451,-0.223451,-0.5011718118411344,-0.5011718118411344,-0.5011718118411344,0.0,0.0,0.0,0.0,0.0,0.0,7571422.450455308
1995-07-01 07:45:00,15184931.905718751,4399854.173590817,13011008.752978064,15184931.905718751,15184931.905718751,-0.21125378863313046,-0.21125378863313046,-0.21125378863313046,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22443447913594614,-0.22443447913594614,-0.22443447913594614,0.0,0.0,0.0,0.0066127156086658355,0.0066127156086658355,0.0066127156086658355,-0.223451,-0.223451,-0.223451,-0.4356882677690766,-0.4356882677690766,-0.4356882677690766,0.0,0.0,0.0,0.0,0.0,0.0,8569035.227524767
1995-07-01 08:00:00,15191446.412050325,5773915.76911236,13813660.118450547,15191446.412050325,15191446.412050325,-0.13425634814134663,-0.13425634814134663,-0.13425634814134663,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22590397149342742,-0.22590397149342742,-0.22590397149342742,0.0,0.0,0.0,0.005143223251184538,0.005143223251184538,0.005143223251184538,-0.223451,-0.223451,-0.223451,-0.360160319634774,-0.360160319634774,-0.360160319634774,0.0,0.0,0.0,0.0,0.0,0.0,9720090.216571739
1995-07-01 08:15:00,15197960.918381898,6765088.4029965745,15196091.236630753,15197960.918381898,15197960.918381898,-0.0399041717418752,-0.0399041717418752,-0.0399041717418752,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22590397149342742,-0.22590397149342742,-0.22590397149342742,0.0,0.0,0.0,0.005143223251184538,0.005143223251184538,0.005143223251184538,-0.223451,-0.223451,-0.223451,-0.2658081432353026,-0.2658081432353026,-0.2658081432353026,0.0,0.0,0.0,0.0,0.0,0.0,11158219.145704111
1995-07-01 08:30:00,15204475.424713468,7940582.750764483,16476327.945771813,15204475.424713468,15204475.424713468,0.04042321561615561,0.04042321561615561,0.04042321561615561,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22590397149342742,-0.22590397149342742,-0.22590397149342742,0.0,0.0,0.0,0.005143223251184538,0.005143223251184538,0.005143223251184538,-0.223451,-0.223451,-0.223451,-0.1854807558772718,-0.1854807558772718,-0.1854807558772718,0.0,0.0,0.0,0.0,0.0,0.0,12384337.830220211
1995-07-01 08:45:00,15210989.93104504,8582919.800081959,17101156.56404809,15210989.93104504,15210989.93104504,0.0701374826794511,0.0701374826794511,0.0701374826794511,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22590397149342742,-0.22590397149342742,-0.22590397149342742,0.0,0.0,0.0,0.005143223251184538,0.005143223251184538,0.005143223251184538,-0.223451,-0.223451,-0.223451,-0.15576648881397634,-0.15576648881397634,-0.15576648881397634,0.0,0.0,0.0,0.0,0.0,0.0,12841627.438101405
1995-07-01 09:00:00,15217504.437376615,8713955.669611612,17009483.32024071,15217504.437376615,15217504.437376615,0.06421611565626209,0.06421611565626209,0.06421611565626209,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22737346385090873,-0.22737346385090873,-0.22737346385090873,0.0,0.0,0.0,0.0036737308937032417,0.0036737308937032417,0.0036737308937032417,-0.223451,-0.223451,-0.223451,-0.16315734819464664,-0.16315734819464664,-0.16315734819464664,0.0,0.0,0.0,0.0,0.0,0.0,12734656.767233977
1995-07-01 09:15:00,15224018.943708187,8625970.251021132,17017916.531661093,15224018.943708187,15224018.943708187,0.08574615965786249,0.08574615965786249,0.08574615965786249,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22737346385090873,-0.22737346385090873,-0.22737346385090873,0.0,0.0,0.0,0.0036737308937032417,0.0036737308937032417,0.0036737308937032417,-0.223451,-0.223451,-0.223451,-0.14162730419304623,-0.14162730419304623,-0.14162730419304623,0.0,0.0,0.0,0.0,0.0,0.0,13067882.181726929
1995-07-01 09:30:00,15230533.45003976,9811177.287874794,18398460.03196696,15230533.45003976,15230533.45003976,0.16148608663038128,0.16148608663038128,0.16148608663038128,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22737346385090873,-0.22737346385090873,-0.22737346385090873,0.0,0.0,0.0,0.0036737308937032417,0.0036737308937032417,0.0036737308937032417,-0.223451,-0.223451,-0.223451,-0.06588737722052745,-0.06588737722052745,-0.06588737722052745,0.0,0.0,0.0,0.0,0.0,0.0,14227033.547347127
1995-07-01 09:45:00,15237047.956371333,10979050.35873981,19580700.552445695,15237047.956371333,15237047.956371333,0.2328960913682573,0.2328960913682573,0.2328960913682573,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22737346385090873,-0.22737346385090873,-0.22737346385090873,0.0,0.0,0.0,0.0036737308937032417,0.0036737308937032417,0.0036737308937032417,-0.223451,-0.223451,-0.223451,0.005522627517348583,0.005522627517348583,0.005522627517348583,0.0,0.0,0.0,0.0,0.0,0.0,15321196.49669835
1995-07-01 10:00:00,15243562.462702906,11102813.769535549,19958778.3719336,15243562.462702906,15243562.462702906,0.23654958458335976,0.23654958458335976,0.23654958458335976,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22884295620839,-0.22884295620839,-0.22884295620839,0.0,0.0,0.0,0.0022042385362219447,0.0022042385362219447,0.0022042385362219447,-0.223451,-0.223451,-0.223451,0.007706628374969715,0.007706628374969715,0.007706628374969715,0.0,0.0,0.0,0.0,0.0,0.0,15361038.933713593
1995-07-01 10:15:00,15250076.969034476,10455679.765763145,19316675.616810735,15250076.969034476,15250076.969034476,0.20282920896156678,0.20282920896156678,0.20282920896156678,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22884295620839,-0.22884295620839,-0.22884295620839,0.0,0.0,0.0,0.0022042385362219447,0.0022042385362219447,0.0022042385362219447,-0.223451,-0.223451,-0.223451,-0.026013747246823232,-0.026013747246823232,-0.026013747246823232,0.0,0.0,0.0,0.0,0.0,0.0,14853365.321267413
1995-07-01 10:30:00,15256591.475366049,11073647.805817954,18989466.945647195,15256591.475366049,15256591.475366049,0.21029255149870957,0.21029255149870957,0.21029255149870957,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22884295620839,-0.22884295620839,-0.22884295620839,0.0,0.0,0.0,0.0022042385362219447,0.0022042385362219447,0.0022042385362219447,-0.223451,-0.223451,-0.223451,-0.018550404709680446,-0.018550404709680446,-0.018550404709680446,0.0,0.0,0.0,0.0,0.0,0.0,14973575.529007746
1995-07-01 10:45:00,15263105.981697623,11677699.464408366,20227302.28584092,15263105.981697623,15263105.981697623,0.2657009599881043,0.2657009599881043,0.2657009599881043,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.22884295620839,-0.22884295620839,-0.22884295620839,0.0,0.0,0.0,0.0022042385362219447,0.0022042385362219447,0.0022042385362219447,-0.223451,-0.223451,-0.223451,0.03685800377971429,0.03685800377971429,0.03685800377971429,0.0,0.0,0.0,0.0,0.0,0.0,15825673.599661214
1995-07-01 11:00:00,15269620.488029195,12407495.896679359,20736140.700214133,15269620.488029195,15269620.488029195,0.3089984334762959,0.3089984334762959,0.3089984334762959,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.23031244856587132,-0.23031244856587132,-0.23031244856587132,0.0,0.0,0.0,0.0007347461787406482,0.0007347461787406482,0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.07868598491042464,0.07868598491042464,0.07868598491042464,0.0,0.0,0.0,0.0,0.0,0.0,16471125.61533817
1995-07-01 11:15:00,15276134.99436077,12592575.174221775,21163189.913804956,15276134.99436077,15276134.99436077,0.324969991240023,0.324969991240023,0.324969991240023,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.23031244856587132,-0.23031244856587132,-0.23031244856587132,0.0,0.0,0.0,0.0007347461787406482,0.0007347461787406482,0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.09465754267415169,0.09465754267415169,0.09465754267415169,0.0,0.0,0.0,0.0,0.0,0.0,16722136.394485574
1995-07-01 11:30:00,15282649.500692341,12992284.03937861,21283728.328777023,15282649.500692341,15282649.500692341,0.3609463612290636,0.3609463612290636,0.3609463612290636,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.23031244856587132,-0.23031244856587132,-0.23031244856587132,0.0,0.0,0.0,0.0007347461787406482,0.0007347461787406482,0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.13063391266319227,0.13063391266319227,0.13063391266319227,0.0,0.0,0.0,0.0,0.0,0.0,17279081.800827965
1995-07-01 11:45:00,15289164.007023914,14169231.51453336,22116926.669281244,15289164.007023914,15289164.007023914,0.429973791879125,0.429973791879125,0.429973791879125,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.23031244856587132,-0.23031244856587132,-0.23031244856587132,0.0,0.0,0.0,0.0007347461787406482,0.0007347461787406482,0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.19966134331325366,0.19966134331325366,0.19966134331325366,0.0,0.0,0.0,0.0,0.0,0.0,18341819.030802958
1995-07-01 12:00:00,15295678.513355484,15168447.283174623,23511928.63181677,15295678.513355484,15295678.513355484,0.4823276569994807,0.4823276569994807,0.4823276569994807,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.2317819409233526,-0.2317819409233526,-0.2317819409233526,0.0,0.0,0.0,-0.0007347461787406482,-0.0007347461787406482,-0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.2505457160761281,0.2505457160761281,0.2505457160761281,0.0,0.0,0.0,0.0,0.0,0.0,19127945.23935438
1995-07-01 12:15:00,15302193.019687058,15063878.04644486,23152377.140759565,15302193.019687058,15302193.019687058,0.48880393856542514,0.48880393856542514,0.48880393856542514,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.2317819409233526,-0.2317819409233526,-0.2317819409233526,0.0,0.0,0.0,-0.0007347461787406482,-0.0007347461787406482,-0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.25702199764207256,0.25702199764207256,0.25702199764207256,0.0,0.0,0.0,0.0,0.0,0.0,19235193.237911604
1995-07-01 12:30:00,15308707.52601863,14610801.45769693,23292355.549040277,15308707.52601863,15308707.52601863,0.4793318140508498,0.4793318140508498,0.4793318140508498,-0.007596194744611943,-0.007596194744611943,-0.007596194744611943,-0.2317819409233526,-0.2317819409233526,-0.2317819409233526,0.0,0.0,0.0,-0.0007347461787406482,-0.0007347461787406482,-0.0007347461787406482,-0.223451,-0.223451,-0.223451,0.24754987312749718,0.24754987312749718,0.24754987312749718,0.0,0.0,0.0,0.0,0.0,0.0,19098376.131830506
